push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,2.2360715866088867,0.0,0.5864121913909912,7.0,0.14324170351028442,270.0
0.0,False,True,0.0,2.423658847808838,0.0,0.6024957299232483,4.0,0.18737363815307617,270.0
0.0,False,True,0.0,3.1204190254211426,0.0,0.6440685391426086,3.0,0.1451749950647354,270.0
0.0,False,True,0.0,2.734734296798706,0.0,0.6295832991600037,4.0,0.17065782845020294,270.0
0.0,False,True,0.0,2.800510883331299,0.0,0.6718711256980896,7.0,0.17308908700942993,270.0
0.0,False,True,0.0,2.62129545211792,0.0,0.586250901222229,11.0,0.17017704248428345,270.0
0.0,False,True,0.0,2.936516761779785,0.0,0.6292048096656799,7.0,0.14634163677692413,270.0
0.0,False,True,0.0,2.8473012447357178,0.0,0.6341529488563538,3.0,0.16507640480995178,270.0
0.0,False,True,0.0,3.2274959087371826,0.0,0.7205929756164551,2.0,0.16256265342235565,270.0
0.0,False,True,0.0,3.0546681880950928,0.0,0.6583688855171204,7.0,0.1698312908411026,270.0
0.0,False,True,0.0,2.9386489391326904,0.0,0.6854206919670105,2.0,0.15652340650558472,270.0
0.0,False,True,0.0,2.8540992736816406,0.0,0.6126110553741455,4.0,0.13220269978046417,270.0
0.0,False,True,0.0,2.5399861335754395,0.0,0.6100261807441711,6.0,0.15083013474941254,270.0
0.0,False,True,0.0,2.618755340576172,0.0,0.6119734644889832,4.0,0.16072459518909454,270.0
0.0,False,True,0.0,2.702622652053833,0.0,0.5683851838111877,8.0,0.17494842410087585,270.0
0.0,False,True,0.0,3.4269697666168213,0.0,0.707955539226532,5.0,0.16704517602920532,270.0
0.0,False,True,0.0,2.83158278465271,0.0,0.6681907176971436,5.0,0.15632794797420502,270.0
0.0,False,True,0.0,2.9024546146392822,0.0,0.6721670627593994,10.0,0.14802631735801697,270.0
0.0,False,True,0.0,2.7798850536346436,0.0,0.6426132917404175,11.0,0.19693782925605774,270.0
